Smiles,BalabanJ,BertzCT,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA2,EState_VSA3,EState_VSA4,FractionCSP3,Ipc,Kappa2,Kappa3,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MinAbsEStateIndex,MinAbsPartialCharge,MinPartialCharge,NumRotatableBonds,PEOE_VSA10,PEOE_VSA7,PEOE_VSA8,SlogP_VSA3,SlogP_VSA4,VSA_EState4,VSA_EState6,VSA_EState7,VSA_EState9,fr_aryl_methyl,fr_unbrch_alkane,LUMO_eV
[N+]1(C)=CN(CCCC(CC)C(C)C)(C=C1),2.259581125,275.8182496,3.282146925,3.282146925,2.178896587,2.178896587,0,0,18.3805685,0.769230769,2597.415856,5.939012699,4.064259371,2.33712963,0.243028827,2.33712963,0.829419774,0.239533996,-0.239533996,6,12.39368714,24.67745534,0,13.59242839,11.83581209,0,0,10.36602505,2.068912929,2,0,-5.007713942
[N+]1(C)=CN(CCCC(C)(C)CCC)(C=C1),2.265890647,286.4809891,3.020375618,3.020375618,2.175945825,2.175945825,0,5.414990469,6.544756406,0.769230769,2197.843696,5.336781422,4.498412871,2.381111111,0.243028829,2.381111111,0.517946783,0.239533996,-0.239533996,6,12.39368714,24.67745534,0,13.59242839,5.414990469,0.517946783,0,11.62418422,2.06698456,2,0,-5.007169714
[N+]1(C)=CN(CCCC(C)(C)C(C)C)(C=C1),2.331992339,297.2395269,3.624108623,3.624108623,1.639906337,1.639906337,0,5.414990469,12.46266245,0.769230769,2027.36829,4.821714798,3.690053865,2.36837963,0.243028829,2.36837963,0.467599561,0.239533996,-0.239533996,5,12.39368714,24.17453976,0,13.59242839,11.33289652,0.467599561,0,8.935275888,2.064042173,2,0,-5.00961874
[N+]1(C)=CN(CCCC(C)(CC)CC)(C=C1),2.32330224,284.4809891,3.727482399,3.727482399,1.925945825,1.925945825,0,5.414990469,6.544756406,0.769230769,2607.321395,5.336781422,3.690053865,2.405416667,0.243028829,2.405416667,0.550932894,0.239533996,-0.239533996,6,12.39368714,18.25663372,0,13.59242839,5.414990469,0.550932894,0,11.60115914,2.0681574,2,0,-4.99737361
[N+]1(C)=CN(CCC(C)CCCCC)(C=C1),2.133555298,265.2545986,3.004307189,3.004307189,1.890579195,1.890579195,0,0,12.46266245,0.769230769,2886.719313,6.649246064,5.006038107,2.374166667,0.243028998,2.374166667,0.865051965,0.239533995,-0.239533995,7,12.39368714,12.33872767,0,13.59242839,5.917906046,0,0,13.2212316,2.070611902,2,1,-5.000366864
[N+]1(C)=CN(CCC(C)CCC(C)C)(C=C1),2.189398886,275.8182496,2.940646589,2.940646589,1.765631045,1.765631045,0,0,18.3805685,0.769230769,2445.869988,5.939012699,5.006038107,2.366944444,0.243028998,2.366944444,0.844285504,0.239533995,-0.239533995,6,12.39368714,18.25663372,0,13.59242839,11.83581209,0,0,10.4128952,2.068146337,2,0,-5.002543776
[N+]1(C)=CN(CCC(C)CC(C)CC)(C=C1),2.24553448,277.8182496,3.205491653,3.205491653,1.974846869,1.974846869,0,0,18.3805685,0.769230769,2587.700616,5.939012699,4.498412871,2.370694444,0.243028998,2.370694444,0.840422336,0.239533995,-0.239533995,6,12.39368714,24.67745534,0,13.59242839,11.83581209,0,0,10.35814146,2.068537284,2,0,-4.970706438
[N+]1(C)=CN(CCC(C)CC(C)(C)C)(C=C1),2.31085143,293.7297519,2.664664522,2.664664522,2.150889558,2.150889558,0,5.414990469,12.46266245,0.769230769,1778.141131,4.821714798,5.006038107,2.355902778,0.243028998,2.355902778,0.459098403,0.239533995,-0.239533995,4,12.39368714,24.17453976,0,13.59242839,11.33289652,0.459098403,0,8.952763487,2.06456609,2,0,-4.98240734
[N+]1(C)=CN(CCC(C)C(C)CCC)(C=C1),2.29976441,277.8182496,3.381794351,3.381794351,2.011068249,2.011068249,0,0,18.3805685,0.769230769,2652.407165,5.939012699,4.064259371,2.378796296,0.243029,2.378796296,0.831163076,0.239533995,-0.239533995,6,12.39368714,18.25663372,0,13.59242839,11.83581209,0,0,10.35615985,2.069083837,2,0,-4.984040024
[N+]1(C)=CN(CCC(C)C(C)C(C)C)(C=C1),2.366875921,288.4809891,3.615508188,3.615508188,1.906648272,1.906648272,0,0,24.29847454,0.769230769,2345.983607,5.336781422,3.690053865,2.369212963,0.243029,2.369212963,0.792382737,0.239533995,-0.239533995,5,12.39368714,24.17453976,0,13.59242839,17.75371814,0,0,7.656834845,2.06614145,2,0,-4.971250666
[N+]1(C)=CN(CCC(C)C(CC)CC)(C=C1),2.358477667,273.8182496,3.519865539,3.519865539,2.315806103,2.315806103,0,0,18.3805685,0.769230769,2787.595526,5.939012699,3.690053865,2.390046296,0.243029,2.390046296,0.840468632,0.239533995,-0.239533995,6,12.39368714,18.25663372,0,13.59242839,11.83581209,0,0,10.32966254,2.070256677,2,0,-4.963087246
[N+]1(C)=CN(CCC(C)C(C)(C)CC)(C=C1),2.435293866,299.2395269,3.889334994,3.889334994,1.715903897,1.715903897,0,5.414990469,12.46266245,0.769230769,2245.523455,4.821714798,3.365246845,2.36837963,0.243029001,2.36837963,0.467599561,0.239533995,-0.239533995,5,12.39368714,17.75371814,0,13.59242839,11.33289652,0.467599561,0,8.898913376,2.065385921,2,0,-4.984312138
[N+]1(C)=CN(CCC(CC)CCCC)(C=C1),2.270959837,265.2545986,3.162555479,3.162555479,2.011015133,2.011015133,0,0,5.917906046,0.769230769,3051.159438,6.649246064,4.498412871,2.315462963,0.243029,2.315462963,0.91449641,0.239533995,-0.239533995,7,12.39368714,12.33872767,0,13.59242839,5.917906046,0,0,13.19244717,2.074292171,2,0,-4.979414086
[N+]1(C)=CN(CCC(CC)CC(C)C)(C=C1),2.335916243,275.8182496,3.001367507,3.001367507,2.120938605,2.120938605,0,0,18.3805685,0.769230769,2512.17825,5.939012699,4.498412871,2.317777778,0.243029,2.317777778,0.829373478,0.239533995,-0.239533995,6,12.39368714,24.67745534,0,13.59242839,11.83581209,0,0,10.3952518,2.071349784,2,0,-4.983495796
[N+]1(C)=CN(CCC(CC)C(C)CC)(C=C1),2.401933645,277.8182496,3.554887705,3.554887705,2.173222705,2.173222705,0,0,18.3805685,0.769230769,2821.53731,5.939012699,3.690053865,2.378796296,0.243029001,2.378796296,0.860474301,0.239533995,-0.239533995,6,12.39368714,18.25663372,0,13.59242839,11.83581209,0,0,10.33077019,2.071896337,2,0,-4.970706438
[N+]1(C)=CN(CCC(CC)C(C)(C)C)(C=C1),2.47983018,293.7297519,3.277036957,3.277036957,2.188401908,2.188401908,0,5.414990469,12.46266245,0.769230769,2004.238875,4.821714798,3.690053865,2.344074074,0.243029002,2.344074074,0.43461345,0.239533995,-0.239533995,4,12.39368714,17.75371814,0,13.59242839,11.33289652,0.43461345,0,8.938863615,2.067025581,2,0,-5.011795652
[N+]1(C)=CN(CCC(CCC)CCC)(C=C1),2.319867299,259.2545986,3.013126234,3.013126234,2.215139279,2.215139279,0,0,5.917906046,0.769230769,2949.256607,6.649246064,4.498412871,2.29,0.243029,2.29,0.923801965,0.239533995,-0.239533995,7,12.39368714,12.33872767,0,13.59242839,5.917906046,0,0,13.18613505,2.07546501,2,0,-4.977237174
[N+]1(C)=CN(CCC(C(C)C)CCC)(C=C1),2.39187398,275.8182496,3.184096894,3.184096894,2.130673548,2.130673548,0,0,18.3805685,0.769230769,2577.55211,5.939012699,4.064259371,2.343240741,0.243029001,2.343240741,0.814131708,0.239533995,-0.239533995,6,12.39368714,18.25663372,0,13.59242839,11.83581209,0,0,10.39327019,2.071896337,2,0,-4.97016221
[N+]1(C)=CN(CCC(C(C)C)C(C)C)(C=C1),2.467712026,278.4809891,3.256973827,3.256973827,2.368594034,2.368594034,0,0,24.29847454,0.769230769,2175.556463,5.336781422,3.690053865,2.333657407,0.243029002,2.333657407,0.786400227,0.239533995,-0.239533995,5,12.39368714,24.17453976,0,13.59242839,17.75371814,0,0,7.679757181,2.068327664,2,0,-5.016693704
[N+]1(C)=CN(CCC(C)(C)CCCC)(C=C1),2.348377583,286.4809891,3.077618524,3.077618524,1.846077882,1.846077882,0,5.414990469,6.544756406,0.769230769,2325.134741,5.336781422,4.498412871,2.381111111,0.243029172,2.381111111,0.484971655,0.239533994,-0.239533994,6,12.39368714,18.25663372,0,13.59242839,5.414990469,0.484971655,0,11.66446838,2.068180351,2,0,-4.9796862
[N+]1(C)=CN(CCC(C)(C)CC(C)C)(C=C1),2.417213942,297.2395269,2.831345891,2.831345891,2.272981584,2.272981584,0,5.414990469,12.46266245,0.769230769,1830.373893,4.821714798,4.498412871,2.371527778,0.243029172,2.371527778,0.455365174,0.239533994,-0.239533994,5,12.39368714,24.17453976,0,13.59242839,11.33289652,0.455365174,0,8.937110969,2.065237964,2,0,-4.970706438
[N+]1(C)=CN(CCC(C)(C)C(C)CC)(C=C1),2.487425009,299.2395269,3.784505323,3.784505323,1.850226074,1.850226074,0,5.414990469,12.46266245,0.769230769,2224.591299,4.821714798,3.365246845,2.37962963,0.243029173,2.37962963,0.442054989,0.239533994,-0.239533994,5,12.39368714,17.75371814,0,13.59242839,11.33289652,0.442054989,0,8.901564547,2.065784518,2,0,-4.970978552
[N+]1(C)=CN(CCC(C)(C)C(C)(C)C)(C=C1),2.570127445,315.522098,3.849065133,3.849065133,1.417592554,1.417592554,0,10.82998094,6.544756406,0.769230769,1620.333048,3.992427408,3.08151128,2.357638889,0.243029175,2.357638889,0.363432894,0.239533994,-0.239533994,3,12.39368714,17.25080256,0,13.59242839,10.82998094,0.734307327,0,7.576139456,2.060913761,2,0,-4.978053516
[N+]1(C)=CN(CCC(C)(CC)CCC)(C=C1),2.466159939,290.4809891,3.504395219,3.504395219,2.115108119,2.115108119,0,5.414990469,6.544756406,0.769230769,2533.379964,5.336781422,3.690053865,2.416666667,0.243029173,2.416666667,0.525388322,0.239533994,-0.239533994,6,12.39368714,18.25663372,0,13.59242839,5.414990469,0.525388322,0,11.61914816,2.070992851,2,0,-4.97016221
[N+]1(C)=CN(CCC(C)(CC)C(C)C)(C=C1),2.546256664,301.2395269,3.966373696,3.966373696,1.89219424,1.89219424,0,5.414990469,12.46266245,0.769230769,2292.192192,4.821714798,3.08151128,2.403935185,0.243029175,2.403935185,0.4750411,0.239533994,-0.239533994,5,12.39368714,17.75371814,0,13.59242839,11.33289652,0.4750411,0,8.916051824,2.067424178,2,0,-4.96880164
[N+]1(C)=CN(CCC(CC)(CC)CC)(C=C1),2.535013874,276.2163266,3.974065133,3.974065133,2.280584967,2.280584967,0,5.414990469,6.544756406,0.769230769,2833.463329,5.336781422,3.08151128,2.322083333,0.243029175,2.322083333,0.558374433,0.239533994,-0.239533994,6,12.39368714,11.83581209,0,13.59242839,5.414990469,0.558374433,0,11.61345026,2.072632511,2,0,-4.967168956
[N+]1(C)=CN(CC(C)CCCCCC)(C=C1),2.152874068,265.2545986,2.896701716,2.896701716,1.980465277,1.980465277,0,0,12.46266245,0.769230769,2804.284632,6.649246064,5.006038107,2.353120748,0.24303885,2.353120748,0.80023715,0.239533846,-0.239533846,7,12.39368714,12.33872767,0,13.59242839,5.917906046,0,0,13.29811086,2.071840171,1,2,-5.042000306
[N+]1(C)=CN(CC(C)CCCC(C)C)(C=C1),2.209241666,275.8182496,2.82462274,2.82462274,1.935450435,1.935450435,0,0,18.3805685,0.769230769,2307.472207,5.939012699,5.006038107,2.347546296,0.24303885,2.347546296,0.788101852,0.239533846,-0.239533846,6,12.39368714,18.25663372,0,13.59242839,11.83581209,0,0,10.48097815,2.069374606,1,0,-4.966896842
[N+]1(C)=CN(CC(C)CCC(C)CC)(C=C1),2.2659376,277.8182496,3.195413552,3.195413552,1.83404904,1.83404904,0,0,18.3805685,0.769230769,2576.867319,5.939012699,4.498412871,2.349583333,0.24303885,2.349583333,0.783703704,0.239533846,-0.239533846,6,12.39368714,18.25663372,0,13.59242839,11.83581209,0,0,10.42465034,2.069765553,1,0,-4.95655651
[N+]1(C)=CN(CC(C)CCC(C)(C)C)(C=C1),2.331654873,293.7297519,2.733361747,2.733361747,1.740301643,1.740301643,0,5.414990469,12.46266245,0.769230769,1816.92086,4.821714798,5.006038107,2.339027778,0.24303885,2.339027778,0.467871551,0.239533846,-0.239533846,4,12.39368714,24.17453976,0,13.59242839,11.33289652,0.467871551,0,9.004573295,2.065794359,1,0,-4.961182448
[N+]1(C)=CN(CC(C)CC(C)CCC)(C=C1),2.320844319,277.8182496,2.932437169,2.932437169,2.341674942,2.341674942,0,0,18.3805685,0.769230769,2375.080799,5.939012699,4.498412871,2.370694444,0.243038851,2.370694444,0.776805556,0.239533846,-0.239533846,6,12.39368714,18.25663372,0,13.59242839,11.83581209,0,0,10.42665021,2.070312106,1,0,-5.022680212
[N+]1(C)=CN(CC(C)CC(C)C(C)C)(C=C1),2.388434789,288.4809891,3.258450039,3.258450039,1.95098007,1.95098007,0,0,24.29847454,0.769230769,2138.55975,5.336781422,4.064259371,2.357962963,0.243038851,2.357962963,0.759074074,0.239533846,-0.239533846,5,12.39368714,24.17453976,0,13.59242839,17.75371814,0,0,7.713528912,2.067369719,1,0,-5.018598502
[N+]1(C)=CN(CC(C)CC(CC)CC)(C=C1),2.380313809,273.8182496,3.236627699,3.236627699,2.235181869,2.235181869,0,0,18.3805685,0.769230769,2641.571684,5.939012699,4.064259371,2.359444444,0.243038851,2.359444444,0.779907407,0.239533846,-0.239533846,6,12.39368714,18.25663372,0,13.59242839,11.83581209,0,0,10.40885661,2.071484946,1,0,-4.93342682
[N+]1(C)=CN(CC(C)CC(C)(C)CC)(C=C1),2.457312179,299.2395269,3.204379252,3.204379252,2.121812563,2.121812563,0,5.414990469,12.46266245,0.769230769,1966.189594,4.821714798,4.064259371,2.360277778,0.243038853,2.360277778,0.480909746,0.239533846,-0.239533846,5,12.39368714,17.75371814,0,13.59242839,11.33289652,0.480909746,0,8.949172257,2.06661419,1,0,-4.961182448
[N+]1(C)=CN(CC(C)C(C)CCCC)(C=C1),2.370432164,277.8182496,3.306958569,3.306958569,1.932809206,1.932809206,0,0,18.3805685,0.769230769,2622.118412,5.939012699,4.064259371,2.378796296,0.243039023,2.378796296,0.767546296,0.239533845,-0.239533845,6,12.39368714,11.83581209,0,13.59242839,11.83581209,0,0,10.45939894,2.0711093,1,0,-4.932882592
[N+]1(C)=CN(CC(C)C(C)CC(C)C)(C=C1),2.439841258,288.4809891,3.137128776,3.137128776,2.098069845,2.098069845,0,0,24.29847454,0.769230769,2116.112605,5.336781422,4.064259371,2.369212963,0.243039023,2.369212963,0.749814815,0.239533845,-0.239533845,5,12.39368714,24.17453976,0,13.59242839,17.75371814,0,0,7.727759118,2.068166913,1,0,-4.932882592
[N+]1(C)=CN(CC(C)C(C)C(C)CC)(C=C1),2.510623481,290.4809891,3.761622156,3.761622156,2.041140137,2.041140137,0,0,24.29847454,0.769230769,2457.256541,5.336781422,3.365246845,2.377314815,0.243039025,2.377314815,0.742916667,0.239533845,-0.239533845,5,12.39368714,17.75371814,0,13.59242839,17.75371814,0,0,7.68577751,2.068713467,1,0,-4.920909576
[N+]1(C)=CN(CC(C)C(C)C(C)(C)C)(C=C1),2.593627451,306.5810089,3.542113505,3.542113505,1.953914408,1.953914408,0,11.33289652,12.46266245,0.769230769,1764.663073,4.377768666,3.365246845,2.355324074,0.243039026,2.355324074,0.397576413,0.239533845,-0.239533845,3,12.39368714,17.25080256,0,13.59242839,17.25080256,0.397576413,0,6.381185752,2.063842711,1,0,-4.944855608
[N+]1(C)=CN(CC(C)C(CC)CCC)(C=C1),2.490155608,277.8182496,3.311115906,3.311115906,2.353120013,2.353120013,0,0,18.3805685,0.769230769,2686.307431,5.939012699,3.690053865,2.378796296,0.243039025,2.378796296,0.779953704,0.239533845,-0.239533845,6,12.39368714,11.83581209,0,13.59242839,11.83581209,0,0,10.41030557,2.0739218,1,0,-4.919549006
[N+]1(C)=CN(CC(C)C(CC)C(C)C)(C=C1),2.570695994,288.4809891,3.381145712,3.381145712,2.608479949,2.608479949,0,0,24.29847454,0.769230769,2254.662878,5.336781422,3.365246845,2.369212963,0.243039026,2.369212963,0.752222222,0.239533845,-0.239533845,5,12.39368714,17.75371814,0,13.59242839,17.75371814,0,0,7.696792564,2.070353127,1,0,-4.912474042
[N+]1(C)=CN(CC(C)C(C)(C)CCC)(C=C1),2.579957211,299.2395269,3.536810388,3.536810388,2.063801381,2.063801381,0,11.33289652,6.544756406,0.769230769,2063.521735,4.821714798,3.365246845,2.37962963,0.243039198,2.37962963,0.442054989,0.239533844,-0.239533844,5,12.39368714,17.75371814,0,13.59242839,11.33289652,0.442054989,0,8.981099931,2.06780998,1,0,-4.996829382
[N+]1(C)=CN(CC(C)C(C)(C)C(C)C)(C=C1),2.665538353,310.0907839,4.066562777,4.066562777,1.730254673,1.730254673,0,11.33289652,12.46266245,0.769230769,1890.317651,4.377768666,2.832203557,2.366898148,0.243039199,2.366898148,0.391707766,0.239533844,-0.239533844,4,12.39368714,17.25080256,0,13.59242839,17.25080256,0.391707766,0,6.383836924,2.064241308,1,0,-4.917372094
[N+]1(C)=CN(CC(C)C(C)(CC)CC)(C=C1),2.654295563,297.2395269,4.113490325,4.113490325,2.093250228,2.093250228,0,5.414990469,12.46266245,0.769230769,2402.920657,4.821714798,2.832203557,2.403935185,0.243039199,2.403935185,0.4750411,0.239533844,-0.239533844,5,12.39368714,11.33289652,0,13.59242839,11.33289652,0.4750411,0,8.933087207,2.069449641,1,0,-4.98512848
[N+]1(C)=CN(CC(CC)CCCCC)(C=C1),2.325872656,265.2545986,3.086026255,3.086026255,2.015378281,2.015378281,0,0,5.917906046,0.769230769,2989.632693,6.649246064,4.498412871,2.305667045,0.243039022,2.305667045,0.85087963,0.239533845,-0.239533845,7,12.39368714,18.75954929,0,13.59242839,5.917906046,0,0,13.23099002,2.077912021,1,1,-4.939957556
[N+]1(C)=CN(CC(CC)CCC(C)C)(C=C1),2.392464506,275.8182496,3.022365655,3.022365655,1.901401173,1.901401173,0,0,11.83581209,0.769230769,2520.213484,5.939012699,4.498412871,2.307916667,0.243039022,2.307916667,0.833148148,0.239533845,-0.239533845,6,12.39368714,24.67745534,0,13.59242839,11.83581209,0,0,10.43235095,2.074969634,1,0,-4.93750853
[N+]1(C)=CN(CC(CC)CC(C)CC)(C=C1),2.460167929,277.8182496,3.302726114,3.302726114,2.013858868,2.013858868,0,0,11.83581209,0.769230769,2694.642916,5.939012699,4.064259371,2.359444444,0.243039023,2.359444444,0.82625,0.239533845,-0.239533845,6,12.39368714,24.67745534,0,13.59242839,11.83581209,0,0,10.38055453,2.075516188,1,0,-4.927440312
[N+]1(C)=CN(CC(CC)CC(C)(C)C)(C=C1),2.539295931,293.7297519,2.771147999,2.771147999,2.111867035,2.111867035,0,5.414990469,12.46266245,0.769230769,1868.465622,4.821714798,4.498412871,2.324722222,0.243039025,2.324722222,0.440493079,0.239533845,-0.239533845,4,12.39368714,24.17453976,0,13.59242839,11.33289652,0.440493079,0,8.977189626,2.070645432,1,0,-5.027850378
[N+]1(C)=CN(CC(CC)C(C)CCC)(C=C1),2.526337495,277.8182496,3.342192155,3.342192155,2.28295711,2.28295711,0,0,11.83581209,0.769230769,2704.284861,5.939012699,3.690053865,2.390046296,0.243039195,2.390046296,0.816990741,0.239533844,-0.239533844,6,12.39368714,18.25663372,0,13.59242839,11.83581209,0,0,10.38089585,2.076313382,1,0,-4.922270146
[N+]1(C)=CN(CC(CC)C(C)C(C)C)(C=C1),2.607907509,288.4809891,3.588574259,3.588574259,2.091982662,2.091982662,0,0,24.29847454,0.769230769,2400.400245,5.336781422,3.365246845,2.377314815,0.243039197,2.377314815,0.777094671,0.239533844,-0.239533844,5,12.39368714,24.17453976,0,13.59242839,17.75371814,0,0,7.693864324,2.072744709,1,0,-4.913834612
[N+]1(C)=CN(CC(CC)C(CC)CC)(C=C1),2.597499301,273.8182496,3.508858821,3.508858821,2.4473456,2.4473456,0,0,11.83581209,0.769230769,2871.962729,5.939012699,3.365246845,2.311990741,0.243039197,2.311990741,0.826296296,0.239533844,-0.239533844,6,12.39368714,18.25663372,0,13.59242839,11.83581209,0,0,10.35589238,2.077953042,1,0,-4.92118169
[N+]1(C)=CN(CC(CC)C(C)(C)CC)(C=C1),2.692457188,299.2395269,3.764139729,3.764139729,2.081677299,2.081677299,0,5.414990469,12.46266245,0.769230769,2279.73614,4.821714798,3.08151128,2.37962963,0.24303937,2.37962963,0.442054989,0.239533843,-0.239533843,5,12.39368714,11.83581209,5.917906046,13.59242839,11.33289652,0.442054989,0,8.926686744,2.071841223,1,0,-4.901045254
[N+]1(C)=CN(CC(CCC)CCCC)(C=C1),2.421833955,265.2545986,2.955599411,2.955599411,2.13581422,2.13581422,0,0,5.917906046,0.769230769,2920.228797,6.649246064,4.498412871,2.315462963,0.243039023,2.315462963,0.863287037,0.239533845,-0.239533845,7,12.39368714,18.75954929,0,13.59242839,5.917906046,0,0,13.20800776,2.080724521,1,0,-4.92118169
[N+]1(C)=CN(CC(CCC)CC(C)C)(C=C1),2.496644792,275.8182496,2.794411439,2.794411439,2.266443676,2.266443676,0,0,11.83581209,0.769230769,2353.811831,5.939012699,4.498412871,2.317777778,0.243039025,2.317777778,0.81098356,0.239533845,-0.239533845,6,12.39368714,24.67745534,0,13.59242839,11.83581209,0,0,10.43545848,2.077155848,1,0,-4.917372094
[N+]1(C)=CN(CC(CCC)C(C)CC)(C=C1),2.573577559,277.8182496,3.377214321,3.377214321,2.140373711,2.140373711,0,0,11.83581209,0.769230769,2739.391363,5.939012699,3.690053865,2.378796296,0.243039197,2.378796296,0.826296296,0.239533844,-0.239533844,6,12.39368714,18.25663372,0,13.59242839,11.83581209,0,0,10.3820035,2.077953042,1,0,-4.90621542
[N+]1(C)=CN(CC(C(C)C)CCCC)(C=C1),2.50206541,275.8182496,3.140337359,3.140337359,1.982251601,1.982251601,0,0,11.83581209,0.769230769,2565.604115,5.939012699,4.064259371,2.33712963,0.243039195,2.33712963,0.781718632,0.239533844,-0.239533844,6,12.39368714,18.25663372,0,13.59242839,11.83581209,0,0,10.46709955,2.076313382,1,0,-4.916827866
[N+]1(C)=CN(CC(C(C)C)CC(C)C)(C=C1),2.58115341,286.4809891,2.986022962,2.986022962,2.043518319,2.043518319,0,0,24.29847454,0.769230769,2093.294384,5.336781422,4.064259371,2.329907407,0.243039197,2.329907407,0.76398715,0.239533844,-0.239533844,5,12.39368714,24.17453976,0,13.59242839,17.75371814,0,0,7.747753212,2.072744709,1,0,-4.917644208
[N+]1(C)=CN(CC(C(C)C)C(C)CC)(C=C1),2.662777931,288.4809891,3.476526812,3.476526812,2.203723249,2.203723249,0,0,24.29847454,0.769230769,2380.002373,5.336781422,3.365246845,2.369212963,0.243039369,2.369212963,0.757089002,0.239533843,-0.239533843,5,12.39368714,11.83581209,5.917906046,13.59242839,17.75371814,0,0,7.708094529,2.073541903,1,0,-4.896419316
[N+]1(C)=CN(CC(C(C)C)C(C)(C)C)(C=C1),2.759659343,304.5810089,3.148357908,3.148357908,2.321517668,2.321517668,0,11.33289652,12.46266245,0.769230769,1686.812554,4.377768666,3.365246845,2.334490741,0.243039543,2.334490741,0.372031841,0.239533841,-0.239533841,3,12.39368714,11.33289652,5.917906046,13.59242839,17.25080256,0.372031841,0,6.405046296,2.067430083,1,0,-4.91301827
[N+]1(C)=CN(CC(CCC)C(C)(C)C)(C=C1),2.664993687,293.7297519,3.116819526,3.116819526,2.010815739,2.010815739,0,5.414990469,12.46266245,0.769230769,1968.762622,4.821714798,3.690053865,2.344074074,0.24303937,2.344074074,0.401638322,0.239533843,-0.239533843,4,12.39368714,11.83581209,5.917906046,13.59242839,11.33289652,0.401638322,0,9.0091173,2.071841223,1,0,-4.905671192
[N+]1(C)=CN(CC(C)(C)CCCCC)(C=C1),2.409775329,286.4809891,2.891444891,2.891444891,2.022101591,2.022101591,0,5.414990469,6.544756406,0.769230769,2173.96984,5.336781422,4.498412871,2.36375,0.243048942,2.36375,0.417847222,0.239533695,-0.239533695,6,12.39368714,6.420821623,5.414990469,13.59242839,5.414990469,0.417847222,0,11.76620874,2.070022754,1,1,-4.953563256
[N+]1(C)=CN(CC(C)(C)CCC(C)C)(C=C1),2.480650224,297.2395269,2.832802641,2.832802641,1.847960542,1.847960542,0,5.414990469,12.46266245,0.769230769,1855.361475,4.821714798,4.498412871,2.356527778,0.243048943,2.356527778,0.399097222,0.239533695,-0.239533695,5,12.39368714,12.33872767,5.414990469,13.59242839,11.33289652,0.399097222,0,9.013619851,2.067080368,1,0,-4.968257412
[N+]1(C)=CN(CC(C)(C)CC(C)CC)(C=C1),2.552974598,299.2395269,3.032309105,3.032309105,2.241701613,2.241701613,0,5.414990469,12.46266245,0.769230769,1930.025329,4.821714798,4.064259371,2.360277778,0.243048944,2.360277778,0.390324074,0.239533695,-0.239533695,5,12.39368714,12.33872767,5.414990469,13.59242839,11.33289652,0.390324074,0,8.976522503,2.067626921,1,0,-4.964447816
[N+]1(C)=CN(CC(C)(C)CC(C)(C)C)(C=C1),2.637346185,315.522098,2.443221586,2.443221586,2.58105313,2.58105313,0,10.82998094,6.544756406,0.769230769,1284.644703,3.992427408,4.498412871,2.345486111,0.243048945,2.345486111,0.351458333,0.239533695,-0.239533695,3,12.39368714,11.83581209,5.414990469,13.59242839,10.82998094,0.753085672,0,7.614963152,2.062756165,1,0,-4.957644966
[N+]1(C)=CN(CC(C)(C)C(C)CCC)(C=C1),2.624037629,299.2395269,3.469569912,3.469569912,2.045387793,2.045387793,0,5.414990469,12.46266245,0.769230769,2051.271925,4.821714798,3.365246845,2.36837963,0.243049117,2.36837963,0.377013889,0.239533694,-0.239533694,5,12.39368714,5.917906046,5.414990469,13.59242839,11.33289652,0.377013889,0,9.005799005,2.068424115,1,0,-4.931522022
[N+]1(C)=CN(CC(C)(C)C(C)C(C)C)(C=C1),2.711176225,310.0907839,3.646480682,3.646480682,2.112161717,2.112161717,0,5.414990469,18.3805685,0.769230769,1803.072918,4.377768666,3.08151128,2.358796296,0.243049118,2.358796296,0.347407407,0.239533694,-0.239533694,4,12.39368714,11.83581209,5.414990469,13.59242839,17.25080256,0.347407407,0,6.388605442,2.064855442,1,0,-4.886623212
[N+]1(C)=CN(CC(C)(C)C(CC)CC)(C=C1),2.700362921,295.2395269,3.504592079,3.504592079,2.588747364,2.588747364,0,5.414990469,12.46266245,0.769230769,2121.193462,4.821714798,3.08151128,2.37962963,0.243049118,2.37962963,0.384444444,0.239533694,-0.239533694,5,12.39368714,5.917906046,5.414990469,13.59242839,11.33289652,0.384444444,0,8.963318689,2.070063776,1,0,-4.931794136
[N+]1(C)=CN(CC(C)(C)C(C)(C)CC)(C=C1),2.801886823,321.031873,4.11758191,4.11758191,1.74424788,1.74424788,0,10.82998094,6.544756406,0.769230769,1750.49233,3.992427408,2.611971004,2.357638889,0.243049293,2.357638889,0.313263889,0.239533693,-0.239533693,4,12.39368714,5.414990469,5.414990469,13.59242839,10.82998094,0.684138322,0,7.600594529,2.063951956,1,0,-4.914650954
[N+]1(C)=CN(CC(C)(CC)CCCC)(C=C1),2.586006992,290.4809891,3.375464493,3.375464493,2.007206944,2.007206944,0,5.414990469,6.544756406,0.769230769,2490.432777,5.336781422,3.690053865,2.405416667,0.243049116,2.405416667,0.460347222,0.239533694,-0.239533694,6,12.39368714,12.84164325,5.414990469,13.59242839,5.414990469,0.460347222,0,11.67974269,2.075226836,1,0,-4.924719172
